fips,MedianIncome,PovertyEst,LaborForce,UnemploymentRate,Older,Urban,Trump2016,Trump2020,RepGov,Female,AdherentPercent
20035,51398,4564,16807,6.5,16.46746,69.0,65.86147,67.87434,0.0,1.0,48.21988889
20037,46714,6118,18947,5.5,14.19992,65.07,58.27548,60.08494,0.0,1.0,47.475
20039,48189,333,1241,3.7,25.70922,0.0,83.56164,84.49931,0.0,1.0,89.53088889
20041,56755,1760,8873,4.9,17.37884,35.71,73.73876,76.19511,0.0,1.0,46.072
20043,57012,906,4153,4.5,17.50865,29.8,77.27273,80.26674,0.0,1.0,47.35088889
20045,65149,13420,64225,6.1,10.47148,88.99,29.66557,29.08759,0.0,1.0,31.205
20047,51756,293,1465,3.0,18.16609,0.0,78.97553,79.75938,0.0,1.0,71.78088889
20049,45974,372,1171,4.8,26.37571,0.0,83.24067,83.89013,0.0,1.0,37.43888889
20051,55505,4397,16920,3.5,13.73607,74.44,71.27788,70.87623,0.0,1.0,57.258
20053,53443,535,2725,3.3,21.44847,45.9,73.61005,75.05346,0.0,1.0,50.885
20055,65023,4290,20618,3.5,9.100847,81.42,63.25146,61.73906,0.0,1.0,50.15788889
20057,54442,3323,17224,3.4,9.500734,80.7,67.25925,65.11864,0.0,1.0,66.285
20059,60899,2231,14228,5.4,15.17556,47.9,65.91293,67.98399,0.0,1.0,38.12688889
20061,50102,3914,11652,6.9,7.338429,88.33,57.73601,55.77274,0.0,1.0,38.298
20063,57676,258,1465,2.9,22.94776,0.0,84.86446,87.64829,0.0,1.0,57.10588889
20065,47104,294,1126,4.6,25.09804,0.0,80.07905,80.79877,0.0,1.0,47.90088889
20067,67764,705,3097,4.1,9.308339,80.2,75.94115,77.89559,0.0,1.0,66.535
20069,72095,409,3244,2.2,12.79264,0.0,82.09846,83.52679,0.0,1.0,59.324
20071,66089,117,825,1.8,20.9205,0.0,81.84663,85.37361,0.0,1.0,67.04088889
20073,50399,730,3129,5.2,22.52181,38.74,76.34294,79.33994,0.0,1.0,49.54388889
20075,61342,251,1633,1.7,14.31335,0.0,81.46399,81.72043,0.0,1.0,48.55
20077,48275,682,2792,4.4,20.59597,0.0,77.5965,81.0358,0.0,1.0,63.44088889
20079,63861,3049,16930,5.3,17.0,69.08,58.48005,58.79418,0.0,1.0,56.135
20081,66053,396,2250,2.4,12.4847,0.0,77.76923,79.75416,0.0,1.0,54.182
20083,60414,159,1008,2.7,22.25131,0.0,83.99603,83.83349,0.0,1.0,66.858
20085,57871,1212,7213,5.4,16.5473,24.1,67.88895,68.56834,0.0,1.0,42.33388889
20087,63712,1344,10207,4.9,16.33146,1.18,62.71623,64.63834,0.0,1.0,39.68388889
20089,46688,364,1249,3.1,27.07641,0.0,81.18678,85.13682,0.0,1.0,59.311
20091,91799,27345,342146,5.1,11.87062,96.17,47.86615,44.54414,0.0,1.0,54.52
20093,66713,343,2035,2.7,12.6615,0.0,79.09434,80.25478,0.0,1.0,71.36
20095,58678,662,3343,5.2,19.92136,37.9,76.40963,78.95139,0.0,1.0,63.108
20097,56664,282,1256,3.3,18.7234,0.0,83.57771,84.02107,0.0,1.0,81.747
20099,50222,2677,9667,5.6,16.43936,47.66,66.06895,67.01926,0.0,1.0,50.32588889
20101,60530,144,755,2.9,21.62162,0.0,82.31047,85.24775,0.0,1.0,90.057
20103,76429,6425,36746,5.8,12.67498,70.94,58.58944,59.19424,0.0,1.0,32.555
20105,50231,371,1705,2.9,20.22654,0.0,80.66299,81.0828,0.0,1.0,58.06788889
20107,55006,1197,4379,7.0,19.8203,0.0,78.92031,80.35896,0.0,1.0,29.018
20109,56833,242,1614,2.5,19.60073,0.0,83.38279,85.66457,0.0,1.0,82.946
20111,56290,3964,16598,4.8,13.06774,73.7,54.09962,54.18441,0.0,1.0,44.055
20113,68904,2123,17211,3.5,17.64075,56.5,67.56409,68.9501,0.0,1.0,62.358
20115,53709,1104,5913,4.1,21.42238,22.24,71.87557,73.32887,0.0,1.0,55.671
20117,56429,819,5504,3.1,20.39674,29.03,70.9917,72.90464,0.0,1.0,63.695
20119,52590,363,2150,2.8,16.45123,0.0,82.98508,83.45324,0.0,1.0,72.83088889
20121,78717,2540,17681,5.0,13.79202,49.05,66.87738,68.74716,0.0,1.0,49.07688889
20123,53745,559,3429,2.7,21.20961,51.7,78.47025,80.75024,0.0,1.0,79.209
20125,44071,5388,14852,7.3,17.47178,56.58,72.83833,74.12917,0.0,1.0,53.971
20127,53793,577,3079,3.9,22.29075,0.0,69.70405,73.18357,0.0,1.0,57.758
20129,56878,295,1139,3.0,15.25705,0.0,83.62069,86.32846,0.0,1.0,50.88188889
20131,62744,817,5596,3.0,18.28339,24.76,80.91542,81.99111,0.0,1.0,75.92788889
20133,56085,2125,6246,6.4,17.30829,54.86,70.55763,72.33369,0.0,1.0,57.04288889
20135,55311,257,1334,3.4,24.17219,0.0,84.73868,88.43309,0.0,1.0,95.13988889
20137,47512,583,2644,2.7,20.99156,51.01,82.55708,82.71967,0.0,1.0,57.82
20139,55287,1569,8009,5.1,17.31738,16.47,68.36379,70.83492,0.0,1.0,41.26988889
20141,47811,389,1965,2.9,23.26531,0.0,81.97376,83.72828,0.0,1.0,58.994
20143,60560,557,2978,4.3,17.29639,0.0,78.89043,81.70307,0.0,1.0,40.50188889
20145,53821,797,2846,3.8,20.01689,68.32,71.94466,74.77876,0.0,1.0,54.711
20147,56047,553,2651,3.4,20.12987,46.24,84.2589,86.77326,0.0,1.0,73.92788889
20149,75476,1675,11981,4.3,12.06278,41.08,71.9278,72.15763,0.0,1.0,34.605
20151,62958,833,4926,3.6,17.62185,67.79,74.19863,75.16435,0.0,1.0,54.899
20153,54417,273,1547,2.5,25.5489,0.0,83.49448,83.75668,0.0,1.0,63.358
20155,57611,6176,29626,5.5,17.45268,68.7,64.39782,65.8763,0.0,1.0,52.91288889
20157,52537,438,2318,3.3,25.71732,0.0,80.2335,82.17934,0.0,1.0,63.795
20159,59659,895,5080,4.2,17.50931,36.22,74.34819,75.34279,0.0,1.0,58.88088889
20161,56333,12336,34049,5.0,8.226552,86.15,47.94628,46.84133,0.0,1.0,35.06288889
20163,51376,457,2509,4.0,19.5825,0.0,84.06223,86.20819,0.0,1.0,68.771
20165,50673,321,1576,4.6,22.59615,0.0,79.85075,81.52174,0.0,1.0,76.474
20167,56536,866,3317,4.2,22.72396,58.94,80.81322,80.63576,0.0,1.0,60.66
20169,56928,5124,29511,5.5,15.2533,85.41,63.03405,64.04166,0.0,1.0,49.47788889
20171,68514,339,2826,2.5,17.85346,73.89,84.8541,85.74505,0.0,1.0,86.89188889
20173,59789,68637,257217,8.7,12.11806,92.34,56.05477,55.09337,0.0,1.0,51.05188889
20175,54330,2355,9816,4.4,8.243806,88.57,63.7782,64.42439,0.0,1.0,45.92588889
20177,56191,18039,91343,5.9,15.12115,84.18,47.99723,46.96013,0.0,1.0,47.481
20179,58186,260,1462,2.3,22.0,0.0,87.07783,88.54688,0.0,1.0,75.03888889
20181,52718,733,2894,3.4,18.06723,75.76,80.52818,83.12757,0.0,1.0,52.496
20183,49114,356,1996,2.7,25.81522,0.0,81.18173,82.88719,0.0,1.0,77.809
20185,55004,435,2043,3.7,19.14388,0.0,78.82166,80.86266,0.0,1.0,56.81788889
20187,68439,196,1080,2.4,14.89362,0.0,78.16711,79.1395,0.0,1.0,64.25088889
20189,66592,516,2807,2.9,12.01754,68.76,84.40367,86.68002,0.0,1.0,63.312
20191,56609,2502,11017,8.1,15.68501,37.15,72.08763,74.19983,0.0,1.0,61.499
20193,65158,664,4230,2.9,14.92734,69.15,81.30922,81.8661,0.0,1.0,52.975
20195,60246,279,1470,3.5,21.73913,0.0,83.00205,83.65564,0.0,1.0,64.045
20197,64886,574,3677,4.2,16.52174,0.0,70.59881,72.85677,0.0,1.0,36.85
20199,57386,190,825,2.2,18.73016,0.0,91.27086,93.26805,0.0,1.0,67.20488889
20201,51751,524,3062,2.5,22.13189,0.0,79.79081,82.02603,0.0,1.0,84.46288889
20203,61326,216,1258,2.1,16.2844,0.0,81.90578,83.55879,0.0,1.0,64.59288889
20205,50472,1172,3913,7.8,19.27171,27.31,78.89144,79.7897,0.0,1.0,50.143
20207,45357,415,1567,5.9,22.13501,0.0,74.85915,79.53177,0.0,1.0,52.03988889
20209,52223,27673,78392,7.8,10.76523,93.94,32.6964,33.59283,0.0,1.0,49.04488889
21001,42429,3979,6961,7.2,17.26292,24.54,80.66359,82.98357,1.0,0.0,35.54388889
21003,49980,3221,8732,5.5,15.21847,21.3,79.97527,81.02306,1.0,0.0,31.13288889
21005,65443,2271,11752,6.1,13.13784,58.3,72.20956,72.8912,1.0,0.0,59.87988889
21007,48623,1080,3356,6.6,18.48894,0.0,77.15401,79.43195,1.0,0.0,82.28888889
21009,45298,7516,18195,7.5,15.77949,36.72,72.9876,73.03629,1.0,0.0,47.66288889
21011,41778,2769,4561,8.3,15.12216,0.0,67.33669,70.83704,1.0,0.0,42.87788889
21013,30202,7293,8248,7.8,16.62967,37.52,79.92588,81.04341,1.0,0.0,73.337
21015,82393,8752,70071,5.4,10.50184,86.73,67.90965,66.88857,1.0,0.0,49.924
21017,52368,2752,9577,5.9,16.42206,55.25,63.34888,64.15837,1.0,0.0,55.59188889
21019,54694,7047,17551,8.3,17.46762,74.68,66.48241,65.72112,1.0,0.0,58.56
21021,53374,3783,12540,7.4,18.10022,65.18,62.19059,61.27918,1.0,0.0,83.599
21023,55112,1083,3744,6.2,14.55847,0.0,76.97331,80.02826,1.0,0.0,52.769
21025,33852,3426,3285,10.2,14.59826,18.5,69.67528,75.34004,1.0,0.0,14.76388889
21027,50292,3437,7846,7.3,16.6751,0.0,73.97604,75.4926,1.0,0.0,52.535
21029,71835,7053,42031,6.4,12.98193,69.59,72.73283,73.11777,1.0,0.0,33.24488889
21031,44933,2129,4961,6.9,16.48178,0.0,79.42601,80.97959,1.0,0.0,68.944
21033,47670,1914,5570,6.2,17.92341,45.36,75.46886,76.25117,1.0,0.0,90.997
21035,47438,5609,17865,6.2,16.61636,51.28,64.6362,65.02836,1.0,0.0,59.20188889
21037,64151,9613,49647,5.6,13.28885,84.7,58.98143,58.27162,1.0,0.0,49.19588889
21039,46935,662,2168,4.7,18.57868,0.0,80.56945,81.8423,1.0,0.0,54.32988889
21041,52640,1689,5289,5.9,13.91802,47.78,67.20332,71.42166,1.0,0.0,47.62688889
21043,44720,4780,9586,9.6,15.78354,20.62,73.89695,75.73796,1.0,0.0,26.61288889
21045,35069,3524,6666,6.2,18.13804,0.0,85.15067,86.1665,1.0,0.0,45.992
21047,46950,10996,24587,7.8,11.23843,71.44,63.92677,63.19407,1.0,0.0,53.645
21049,58340,5187,17006,6.6,15.58552,72.53,66.13969,65.11385,1.0,0.0,52.259
21051,26866,6711,5199,8.6,13.97492,21.43,86.67554,87.95943,1.0,0.0,44.28888889
21053,37428,2134,3978,5.1,17.34796,0.0,85.51863,86.7802,1.0,0.0,48.98788889
21055,46844,1448,3663,5.5,18.99225,29.18,81.51636,81.35313,1.0,0.0,64.724
21057,38275,1348,3271,4.9,18.83842,0.0,81.73799,83.68087,1.0,0.0,41.56888889
21059,54948,13239,45710,6.1,15.14977,72.98,63.18194,62.94763,1.0,0.0,69.886
21061,44459,1914,4599,7.7,18.37607,0.0,78.92728,78.7345,1.0,0.0,14.80088889
21063,35030,1815,1967,10.1,19.31395,0.0,70.24938,74.99165,1.0,0.0,5.132
21065,39719,2874,5153,7.5,16.45173,23.88,76.48971,77.98165,1.0,0.0,43.593
21067,60215,45575,172284,5.7,11.36714,96.93,41.79646,38.49273,1.0,0.0,52.21788889
21069,44691,2125,6135,7.3,15.67884,19.48,75.552,78.29655,1.0,0.0,36.11
21071,35087,9755,10688,9.2,15.08335,16.13,72.59245,74.9098,1.0,0.0,31.566
21073,59911,6341,24745,6.6,15.5273,72.45,49.57634,49.47837,1.0,0.0,57.234
21075,36421,1385,1983,6.5,19.11519,35.56,65.0567,66.19951,1.0,0.0,90.445
21077,55650,1158,4012,6.0,10.8156,0.0,73.27534,76.77319,1.0,0.0,44.71988889
21079,54951,2449,7528,6.3,15.49881,22.11,77.55156,77.57868,1.0,0.0,52.158
21081,56274,3177,11525,7.1,12.0,35.01,76.09674,78.547,1.0,0.0,53.26788889
21083,44475,6602,15631,5.9,16.47681,30.59,76.41418,77.59563,1.0,0.0,75.836
21085,42297,5230,10704,7.8,15.40414,26.42,77.80196,78.8736,1.0,0.0,41.393
21087,41322,2178,5142,5.4,19.27438,0.0,82.01088,83.24157,1.0,0.0,87.01388889
21089,55777,4451,13238,8.9,18.05825,60.71,70.98679,71.875,1.0,0.0,41.856
21091,57111,1248,3808,6.1,15.52831,10.69,64.95806,68.56333,1.0,0.0,97.933
21093,56557,12066,47581,7.1,11.77712,65.79,62.55653,60.95503,1.0,0.0,47.643
21095,30745,7015,6548,11.9,15.37351,45.84,84.96835,85.37964,1.0,0.0,51.23988889
21097,55934,2526,8712,6.1,15.71038,34.07,69.91253,71.49791,1.0,0.0,55.16288889
21099,41608,4122,7694,6.4,15.47979,12.81,73.26814,75.80645,1.0,0.0,50.50788889
21101,54701,5862,20921,6.1,15.24485,61.8,61.74589,61.5065,1.0,0.0,57.585
21103,53170,2257,8071,5.7,15.09434,0.0,69.2243,72.04686,1.0,0.0,53.873
21105,46553,864,1720,5.5,20.90708,0.0,76.81966,77.94453,1.0,0.0,106.548
21107,47631,7860,18149,7.4,15.83571,52.88,75.16359,73.24749,1.0,0.0,57.969
21109,35889,3166,4051,8.7,14.72254,0.0,88.93942,89.20334,1.0,0.0,26.412
21111,62067,85737,390487,6.8,13.86122,98.63,40.75027,38.96397,1.0,0.0,54.757
21113,67610,5489,26160,5.6,12.67388,74.1,66.43482,65.05327,1.0,0.0,28.755
21115,40455,4814,6589,8.7,15.50252,26.98,84.1318,82.90816,1.0,0.0,28.01388889
21117,66015,18156,86062,5.8,11.82491,93.02,59.74272,58.55252,1.0,0.0,48.54488889
21119,33253,3821,4350,8.5,14.59283,0.0,75.69492,76.45554,1.0,0.0,21.877
21121,31568,8409,9962,8.2,16.00835,37.08,82.36813,82.96542,1.0,0.0,53.30088889
21123,50980,2064,5838,7.2,16.07207,24.05,75.46784,77.86605,1.0,0.0,56.04188889
21125,50743,10807,24857,6.9,13.93672,43.16,82.99545,82.66159,1.0,0.0,43.591
21127,38213,3400,5217,8.3,14.79949,22.89,79.77473,80.99209,1.0,0.0,30.574
21129,30575,2009,2047,7.0,17.31533,0.0,80.77356,81.14959,1.0,0.0,28.148
21131,39098,2421,2628,10.8,15.52766,0.0,89.48072,89.77769,1.0,0.0,30.77788889
21133,36259,5106,6111,10.2,15.77711,0.0,79.87077,79.10236,1.0,0.0,25.233
21135,39288,2892,4648,9.5,15.76246,0.0,82.42963,84.75268,1.0,0.0,27.95188889
21137,43748,4434,9317,7.9,16.0626,18.34,76.79749,77.78083,1.0,0.0,60.62988889
21139,52994,1251,3534,7.5,19.02465,4.62,76.90651,80.13589,1.0,0.0,58.683
21141,51905,4084,12136,5.5,16.47524,25.02,71.384,73.417,1.0,0.0,66.81588889
21143,51970,1009,3095,5.3,25.14164,0.0,70.44708,73.32072,1.0,0.0,64.51788889
21145,50650,9974,28486,7.2,17.25401,72.18,66.40455,65.03919,1.0,0.0,73.20488889
21147,31453,5567,4807,7.3,14.34796,0.0,86.83298,87.97763,1.0,0.0,21.681
21149,48088,1214,4023,5.6,17.73765,0.0,74.06353,75.9724,1.0,0.0,68.419
21151,55336,13550,45855,6.0,12.92888,61.48,62.7874,62.23355,1.0,0.0,38.77088889
21153,32389,3654,3208,16.1,13.71251,0.0,74.78975,76.62933,1.0,0.0,25.22288889
21155,57062,2951,9233,7.8,14.53958,28.49,63.17217,68.46999,1.0,0.0,63.22888889
21157,56286,3165,14831,6.1,20.16642,14.14,73.88176,75.53826,1.0,0.0,58.89088889
21159,30320,3073,2498,11.6,13.1295,0.0,88.6611,88.82114,1.0,0.0,22.206
21161,49216,2613,6909,8.0,15.34843,44.6,68.55241,68.82383,1.0,0.0,59.594
21163,56845,3272,11749,7.1,11.5917,14.1,70.85004,72.1675,1.0,0.0,59.136
21165,40773,1452,2256,8.9,16.80064,0.0,72.32817,74.50032,1.0,0.0,11.767
21167,53743,2843,9907,7.3,16.77678,40.86,73.16381,72.48402,1.0,0.0,78.68788889
21169,39993,2119,4017,7.8,17.3428,0.0,75.62825,78.99043,1.0,0.0,69.78888889
21171,38449,2328,4564,5.4,17.23164,0.0,85.71429,86.82927,1.0,0.0,51.282
21173,51234,4337,11355,8.0,14.07767,40.89,68.68934,70.02803,1.0,0.0,35.005
21175,38274,2764,4352,6.9,16.05777,0.0,76.12254,77.57937,1.0,0.0,21.31688889
21177,45599,4860,10004,8.7,17.64706,31.57,71.99908,73.74078,1.0,0.0,71.459
21179,68264,4228,22755,6.9,12.38918,43.06,64.6886,67.52236,1.0,0.0,54.361
21181,48290,1195,3275,6.8,16.20072,0.0,68.98132,70.90695,1.0,0.0,38.43
21183,48621,3513,9289,7.2,15.82825,26.51,76.38007,77.11385,1.0,0.0,60.557
21185,105897,3143,32438,4.8,11.14802,79.67,62.33327,59.65347,1.0,0.0,46.21
21187,45177,1657,5082,6.4,16.18335,0.0,74.94497,78.63686,1.0,0.0,56.80288889
21189,25997,1293,1061,7.4,15.10474,0.0,83.893,88.13291,1.0,0.0,33.249
21191,60824,1963,6803,5.2,13.51541,0.0,76.65668,79.63898,1.0,0.0,58.12988889
21193,35555,5448,8181,8.9,13.82084,25.93,77.20992,76.50104,1.0,0.0,33.80088889
21195,38917,13151,19196,8.4,15.07465,12.2,80.12339,79.87399,1.0,0.0,31.731
21197,40215,2444,5070,7.3,13.70143,32.89,70.94103,73.40599,1.0,0.0,37.32688889
21199,44717,12308,25795,7.3,16.9409,46.05,81.74192,80.62236,1.0,0.0,58.649
21201,49529,371,788,6.1,21.91142,0.0,74.92596,77.13787,1.0,0.0,23.09388889
21203,42205,3669,6428,7.1,15.53749,16.28,83.89172,84.49384,1.0,0.0,54.17988889
21205,46535,5265,9932,7.5,14.45004,31.21,58.60233,59.55291,1.0,0.0,19.886
21207,41088,3208,6085,8.2,17.95825,0.0,83.99216,83.96426,1.0,0.0,49.82088889
21209,70526,4545,29378,6.3,10.28028,67.54,62.3039,61.33107,1.0,0.0,40.53988889
21211,75600,4066,25191,5.5,13.49188,52.99,64.17352,63.92781,1.0,0.0,55.421
21213,56107,2194,8596,7.2,14.84892,54.78,67.4774,67.43015,1.0,0.0,56.074
21215,83583,1328,10254,5.8,11.51533,0.0,75.67567,76.41914,1.0,0.0,33.292
21217,48384,3866,12935,6.0,17.29119,47.81,73.6218,74.90613,1.0,0.0,69.945
21219,50393,2111,5391,4.8,15.32225,0.0,75.7074,75.74119,1.0,0.0,79.18888889
21221,50258,2455,6030,6.9,20.60799,20.64,73.11572,74.38991,1.0,0.0,78.144
21223,64971,1028,3789,6.8,15.00573,5.3,73.1907,74.69907,1.0,0.0,43.387
21225,53064,2486,5939,6.3,15.53254,34.72,75.71268,75.49034,1.0,0.0,63.897
21227,56552,23887,63256,6.6,11.98594,68.82,59.22216,57.38344,1.0,0.0,54.16688889
21229,51897,1705,6099,6.2,16.13745,0.0,71.39299,72.0,1.0,0.0,87.574
21231,36628,4663,7370,6.5,17.81765,32.27,79.74462,80.41125,1.0,0.0,65.76688889
21233,52901,1952,5424,6.4,15.36098,0.0,75.7581,75.18772,1.0,0.0,55.51
21235,34559,7463,13784,7.1,14.36318,34.84,82.17944,81.83772,1.0,0.0,64.89288889
21237,33757,2062,2059,7.7,16.18781,0.0,68.48899,70.39275,1.0,0.0,21.346
21239,69544,2389,14929,5.0,15.28166,63.84,56.81701,54.97338,1.0,0.0,63.158
22001,45183,12580,23463,7.3,12.75063,48.3,77.2621,79.4934,0.0,0.0,61.62888889
22003,49671,4474,8460,9.2,14.67417,30.58,74.27799,77.20693,0.0,0.0,48.529
22005,88680,12284,64136,6.7,9.854767,86.78,66.10504,65.28199,0.0,0.0,48.517
22007,52046,3382,8822,10.1,14.68914,55.01,61.57373,64.7174,0.0,0.0,65.87688889
22009,40448,7892,15048,8.0,15.0358,36.22,67.32405,69.55818,0.0,0.0,55.71688889
22011,53708,5288,14405,6.7,13.64536,33.51,81.16461,82.992,0.0,0.0,65.77888889
22013,39695,2882,5417,7.7,17.6255,20.16,53.61884,55.19149,0.0,0.0,75.95588889
22015,53225,22118,56750,6.4,12.15981,75.66,71.16103,69.66243,0.0,0.0,60.22888889
22017,43216,48267,102615,9.0,13.93103,85.56,46.31964,45.77265,0.0,0.0,64.323
22019,57252,33070,98110,9.0,13.2532,79.5,64.67716,66.61505,0.0,0.0,70.32588889
22021,42490,1974,3670,7.3,16.10526,0.0,81.4578,83.49433,0.0,0.0,60.432
22023,60887,910,3520,5.7,15.22388,0.0,88.19068,90.88883,0.0,0.0,80.772
22025,39222,2369,3495,7.1,16.15509,0.0,71.64333,72.89008,0.0,0.0,56.846
22027,37407,4001,5495,6.6,17.70904,17.64,55.83243,57.29483,0.0,0.0,46.275
22029,37546,4977,6949,8.1,15.74225,66.55,61.7206,62.86815,0.0,0.0,41.206
22031,43733,5429,10623,7.3,15.40045,22.74,59.76884,61.83496,0.0,0.0,55.462
22033,57099,70357,228974,7.8,11.94543,93.12,43.10046,42.47245,0.0,0.0,67.46288889
22035,32813,2069,1824,11.7,15.5812,65.42,36.03267,35.57312,0.0,0.0,64.583
22037,52158,3268,7762,6.7,16.33017,0.0,55.45708,57.70292,0.0,0.0,46.27688889
22039,38415,7791,11933,7.7,14.37372,38.91,69.60817,71.71684,0.0,0.0,76.21788889
22041,42706,4589,7380,8.1,16.80717,25.81,71.09801,71.70782,0.0,0.0,71.744
22043,56380,3493,8168,6.5,14.73935,14.41,83.97778,86.42462,0.0,0.0,45.085
22045,50449,15248,27907,9.4,12.86193,71.86,64.40809,64.96194,0.0,0.0,70.345
22047,36990,6695,13975,9.8,14.18064,40.79,45.62738,47.20976,0.0,0.0,74.637
22049,41940,3034,6738,5.3,18.10919,34.47,69.25241,70.6761,0.0,0.0,65.35
22051,58586,68914,211563,9.3,14.50447,98.86,55.29142,54.68816,0.0,0.0,53.95
22053,47924,5370,12827,7.5,14.35507,49.3,75.47104,76.96921,0.0,0.0,76.70088889
22055,59362,39122,113811,7.1,10.7194,91.68,64.57542,63.32376,0.0,0.0,76.46388889
22057,56743,13907,41475,6.5,13.23167,75.78,76.74094,79.369,0.0,0.0,66.30188889
22059,48306,2375,6912,4.7,15.82997,26.81,88.83983,90.12293,0.0,0.0,62.94188889
22061,44728,9058,20927,6.3,12.17767,59.32,57.65645,58.68223,0.0,0.0,50.05888889
22063,61680,16672,68265,6.4,10.98616,58.88,84.57019,84.12847,0.0,0.0,49.317
22065,33841,3042,3573,8.4,13.33333,77.56,40.72274,41.32762,0.0,0.0,39.874
22067,36290,5457,10096,9.8,16.21725,49.96,54.85994,56.24676,0.0,0.0,58.90088889
22069,44720,7705,16129,6.8,14.61669,49.95,53.95078,56.53014,0.0,0.0,49.441
22071,51704,79419,181868,12.2,11.79629,99.41,14.6523,14.99502,0.0,0.0,55.722
22073,45251,34803,69823,7.4,13.14119,75.81,61.35291,61.09216,0.0,0.0,62.75
22075,55861,3797,9649,7.0,11.55087,80.46,65.26674,67.29617,0.0,0.0,56.75288889
22077,49583,3704,9638,7.8,17.1435,42.19,57.72469,60.64991,0.0,0.0,59.236
22079,45130,23284,55157,6.2,14.38677,60.47,64.77005,65.14397,0.0,0.0,70.81688889
22081,42135,1919,3612,6.2,16.02748,0.0,54.07056,58.39787,0.0,0.0,40.46888889
22083,43794,4281,8139,7.6,15.20142,33.95,65.50645,66.46881,0.0,0.0,61.15288889
22085,38833,5146,9236,5.5,17.45798,11.8,80.50076,82.82371,0.0,0.0,81.77688889
22087,50790,10053,20022,10.2,9.528291,95.75,64.73082,63.33711,0.0,0.0,57.659
22089,69889,5888,24644,7.8,11.08762,88.51,63.45934,63.9373,0.0,0.0,52.387
22091,40709,2256,4299,11.5,16.56528,0.0,41.86787,44.07275,0.0,0.0,46.104
22093,58309,2668,9058,9.7,14.4958,72.3,45.14688,47.2915,0.0,0.0,78.11488889
22095,56697,7089,19473,11.2,11.65093,86.55,36.4947,35.17171,0.0,0.0,44.45788889
22097,39153,18143,32418,8.7,13.88939,51.83,54.95621,56.30315,0.0,0.0,70.882
22099,48524,8847,22057,8.1,12.5355,50.43,65.52488,67.32377,0.0,0.0,59.10088889
22101,47236,9368,19516,9.2,13.78226,86.96,62.75633,63.87907,0.0,0.0,54.873
22103,67462,26239,116466,6.8,14.15624,76.78,73.08846,71.13411,0.0,0.0,50.36488889
22105,47272,26792,56389,9.5,12.42771,59.07,64.78112,65.56598,0.0,0.0,47.275
22107,33294,1280,1359,8.4,19.87382,0.0,46.40189,46.86766,0.0,0.0,45.08788889
22109,55402,16981,46224,7.7,11.95008,79.37,72.67673,74.26254,0.0,0.0,65.837
22111,42342,5784,8970,7.1,18.05021,17.09,73.17789,75.05579,0.0,0.0,65.26588889
22113,52709,9052,23746,7.4,12.91809,45.38,78.43425,80.25912,0.0,0.0,62.311
22115,55124,7145,15795,7.1,10.24037,50.1,80.9896,81.69447,0.0,0.0,54.899
22117,38604,9898,16660,8.2,15.72067,33.33,67.40414,68.19556,0.0,0.0,57.821
22119,41747,7231,14088,7.9,17.34681,46.96,63.60529,64.94291,0.0,0.0,64.322
22121,62919,3823,13502,7.2,11.9708,69.54,54.49253,54.50805,0.0,0.0,42.25688889
22123,38513,2122,3637,10.1,18.5567,0.0,83.42088,85.4513,0.0,0.0,79.23988889
22125,58499,2217,5276,5.4,14.85065,0.0,58.46844,61.6305,0.0,0.0,35.379
22127,42991,2744,4709,7.1,16.59624,35.11,72.3147,74.20081,0.0,0.0,71.11
23001,57723,12326,54470,5.5,15.14963,56.63,50.93784,49.85436,0.0,1.0,34.77088889
23003,45523,9934,29255,5.5,20.26818,19.73,55.54158,58.97163,0.0,1.0,46.505
23005,75455,24812,160863,5.3,15.76465,63.9,33.69188,30.75065,0.0,1.0,28.491
23007,49317,3713,13795,6.1,19.10285,17.0,48.22366,50.33928,0.0,1.0,23.64088889
23009,58466,5586,27648,5.7,20.59406,9.89,42.77898,42.41189,0.0,1.0,17.13
23011,53876,13341,61376,5.0,16.756,37.17,48.11134,48.31891,0.0,1.0,31.96988889
23013,66058,3927,19535,5.4,21.77357,32.07,39.73763,38.78915,0.0,1.0,27.98988889
23015,64825,3028,16386,5.3,24.11115,0.0,45.38541,43.46868,0.0,1.0,22.21588889
23017,47611,7439,25815,6.7,18.21391,16.89,52.14511,52.84247,0.0,1.0,18.25388889
23019,52079,17558,74717,5.4,16.06113,42.35,51.85347,52.56893,0.0,1.0,24.074
23021,48769,2433,7151,5.5,22.54815,0.0,59.08792,62.0004,0.0,1.0,20.536
23023,68433,3294,19259,4.7,18.19486,38.32,43.08205,40.58158,0.0,1.0,24.28788889
23025,43694,7233,22024,6.6,18.03359,19.52,57.7557,60.35246,0.0,1.0,18.84188889
23027,56085,4562,19961,5.2,18.76963,8.66,45.85948,46.03618,0.0,1.0,13.843
23029,48582,3738,13408,6.2,21.28521,7.62,54.57455,58.73135,0.0,1.0,18.44088889
23031,67965,16691,110884,5.4,16.98895,43.16,44.21474,42.27782,0.0,1.0,30.66
24001,53023,9197,30835,7.8,19.41895,72.75,72.02201,68.16357,1.0,0.0,47.01988889
24003,105979,29711,310413,5.8,13.04694,94.7,47.13488,41.28359,1.0,0.0,38.11888889
24005,79974,71471,445695,6.8,15.16893,93.47,39.10518,35.23517,1.0,0.0,41.343
24009,111665,4911,48543,5.2,12.20589,61.29,56.80746,51.60857,1.0,0.0,62.07988889
